,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
1648,514249,کشاورزی,مشهد,909801032254.0,150.0,1399/05/06,1404/01/26 - 01:59:52,431799.5,115413.3,16.92
1649,514564,کشاورزی,مشهد,909801061789.0,100.0,1403/02/04,1404/01/28 - 03:10:51,,,
1650,603104,کشاورزی,تربت حیدریه,909801056636.0,150.0,1402/12/14,1404/01/28 - 03:10:30,19908.02,2499.7,15.63
1651,515604,کشاورزی,مشهد,909801033222.0,100.0,1399/10/25,1404/01/28 - 02:05:57,297042.6,1245791.9,15.05
1652,600123,کشاورزی,تربت حیدریه,909801052851.0,50.0,1403/01/08,1404/01/28 - 03:05:00,0.0,,
1653,603366,,تربت حیدریه,909801056406.0,150.0,1403/02/23,1404/01/28 - 03:10:34,0.0,13.9,0.95
1654,603406,کشاورزی,تربت حیدریه,909801058375.0,150.0,1403/02/10,1404/01/28 - 03:11:20,0.0,,
1655,526303,شرب و بهداشت دام,مشهد,909801033523.0,50.0,1399/09/13,1404/01/28 - 02:11:46,28869.85,53899.5,3.14
1656,515467,شرب و بهداشت دام,مشهد,909801034849.0,50.0,1400/03/12,1404/01/28 - 02:07:23,1044.811,301.9,1.57
1657,805400,کشاورزی,نیشابور,909801058821.0,50.0,1402/11/10,1403/12/27 - 03:10:32,1.768,,
1658,603031,کشاورزی,تربت حیدریه,909801046212.0,150.0,1401/09/07,1404/01/28 - 03:08:50,192818.93,0.0,
1659,107079,کشاورزی,نیشابور,909801044144.0,150.0,1401/08/18,1404/01/27 - 03:09:33,50041.03,14084.2,17.46
1660,518705,صنعتی,مشهد,909801035298.0,50.0,1400/04/24,1404/01/28 - 02:10:31,3847.696,338820.3,1.24
1661,520017,صنعتی,مشهد,909801033009.0,50.0,1399/07/21,1404/01/28 - 02:10:32,0.0,0.0,
1662,515387,کشاورزی,مشهد,909801037813.0,80.0,1401/05/09,1404/01/28 - 02:10:19,41928.685,227388.4,1.61
1663,519499,,احمدآبادصولت,909801058191.0,50.0,1403/11/24,1404/01/28 - 03:10:37,0.0,,
1664,000134,,گناباد,929801000164.0,20.0,1403/04/07,1404/01/25 - 13:24:26,0.0,,
1665,518944,شرب و بهداشت دام,مشهد,909801061713.0,50.0,1403/03/17,1404/01/27 - 03:10:37,,,
1666,530471,,مشهد,909801048830.0,50.0,1402/01/21,1404/01/28 - 03:10:27,915.378,4136.0,1.87
1667,516091,شرب و بهداشت دام,مشهد,909801032031.0,50.0,1398/12/20,1402/01/08 - 02:10:30,,,
1668,518949,صنعتی,مشهد,909801032061.0,50.0,1398/12/05,1404/01/28 - 03:10:35,-2426.476,1965.0,0.92
1669,515550,کشاورزی,مشهد,909801044515.0,80.0,1401/07/25,1404/01/26 - 01:52:17,210904.89,1446191.5,9.98
1670,524735,شرب و بهداشت دام,قوچان,909801057637.0,50.0,1403/07/19,1404/01/28 - 03:03:02,0.0,0.4,0.3
1671,517064,کشاورزی,مشهد,909801058129.0,100.0,1403/06/27,1404/01/28 - 03:10:59,0.0,,
1672,615771,,تربت حیدریه,909801039028.0,50.0,1400/12/12,1404/01/26 - 02:10:43,5289.83,122138.8,1.39
1673,604158,کشاورزی,تربت حیدریه,909801036538.0,80.0,1400/10/07,1404/01/28 - 02:11:05,0.5,0.0,
1674,107088,کشاورزی,نیشابور,909801041684.0,100.0,1402/03/03,1402/08/14 - 01:59:53,965.763,73.9,3.48
1675,615123,صنعتی,تربت حیدریه,909801034980.0,50.0,1400/07/12,1402/04/28 - 02:10:43,4820.795,72954.3,0.57
1676,100175,کشاورزی,سبزوار,909801033628.0,100.0,1399/10/16,1404/01/27 - 01:36:47,42910.2,302708.4,15.67
1677,529016,کشاورزی,مشهد,909801032559.0,125.0,1399/10/11,1403/10/09 - 02:10:41,3285007.1,2744105.4,5.4
1678,529097,کشاورزی,مشهد,909801033888.0,100.0,1399/11/07,1404/01/28 - 01:56:08,-38927.6,0.0,
1679,516269,شرب شهری,مشهد,909801047060.0,50.0,1401/08/15,1404/01/28 - 03:09:07,14536.069,29432.5,2.19
1680,604281,کشاورزی,تربت حیدریه,909801050873.0,50.0,1402/06/26,1403/08/22 - 02:18:11,6642.507,1192.6,3.87
1681,515117,شرب و بهداشت دام,قوچان,909801034204.0,50.0,1399/12/11,1404/01/28 - 02:10:34,4086.4,220692.3,2.35
1682,600330,کشاورزی,تربت حیدریه,909801059592.0,125.0,1403/01/10,1404/01/23 - 02:15:20,0.0,,1.5
1683,603207,کشاورزی,تربت حیدریه,909801034768.0,150.0,1400/01/19,1402/11/28 - 02:55:55,55344.4,28594.0,27.5
1684,518764,شرب شهری,مشهد,909801061641.0,50.0,1403/02/18,1404/01/21 - 03:10:47,,,
1685,600280,شرب و بهداشت دام,تربت حیدریه,909801034840.0,50.0,1400/02/07,1404/01/28 - 02:10:35,771.854,245490.1,0.31
1686,603269,کشاورزی,تربت حیدریه,909801056495.0,150.0,1403/01/07,1404/01/28 - 03:07:22,0.0,,0.5
1687,604716,کشاورزی,تربت حیدریه,909801033410.0,50.0,1399/08/28,1404/01/28 - 02:10:31,19419.97,193097.5,4.62
1688,514101,,مشهد,909801052753.0,200.0,1402/12/03,1404/01/27 - 03:07:44,117981.1,0.0,
1689,541007,,مشهد,909801058198.0,50.0,1403/04/02,1404/01/28 - 03:08:52,0.0,,
1690,514191,کشاورزی,مشهد,909801032651.0,125.0,1399/07/12,1404/01/28 - 03:10:34,6111.2,8483.7,0.2
1691,518293,سایر,مشهد,909801033001.0,50.0,1399/07/23,1404/01/28 - 02:10:36,-3.2,0.0,
1692,514240,کشاورزی,مشهد,909801035415.0,125.0,1400/06/14,1404/01/28 - 02:08:13,15303.53,7533.7,8.17
1693,514612,کشاورزی,مشهد,909801047292.0,200.0,1401/09/15,1404/01/28 - 03:10:01,866262.1,262956.0,35.81
1694,603271,کشاورزی,تربت حیدریه,909801056494.0,150.0,1402/12/15,1404/01/28 - 03:08:00,16633.07,262.3,17.56
1695,529127,کشاورزی,مشهد,909801047194.0,125.0,1401/08/22,1403/03/25 - 02:04:10,,,
1696,609187,کشاورزی,کاشمر,909801048237.0,100.0,1401/01/01,1404/01/28 - 03:05:36,-55606.8,0.0,
1697,000286,,کاخک,929801000286.0,15.0,1403/06/10,1403/12/29 - 00:10:40,0.0,0.0,
1698,514243,کشاورزی,مشهد,909801033662.0,125.0,1399/09/27,1403/10/07 - 02:07:54,0.0,0.0,
1699,000284,,کاخک,929801000284.0,15.0,1403/05/15,1403/11/20 - 13:46:43,,,
1700,603601,صنعتی,تربت حیدریه,909801035170.0,50.0,1400/05/10,1404/01/28 - 02:10:40,7679.1,6106.2,3.27
1701,804887,,مشهد,909801035430.0,150.0,1400/06/29,1404/01/14 - 02:10:39,166573.6,251691.6,26.71
1702,514793,کشاورزی,مشهد,909801033413.0,100.0,1399/09/09,1404/01/28 - 02:10:40,81254.83,185194.3,7.23
1703,529135,کشاورزی,مشهد,909801056578.0,125.0,1402/12/27,1404/01/28 - 03:10:37,551.117,44.2,3.03
1704,302686,,گناباد,909801037820.0,80.0,1403/08/07,1404/01/28 - 02:10:51,0.0,,
1705,529025,کشاورزی,مشهد,909801032746.0,150.0,1399/07/05,1403/12/21 - 02:10:34,433374.4,490829.0,22.5
1706,912132,,تایباد,909801052976.0,150.0,1402/07/06,1404/01/28 - 03:09:16,20743.79,3333.3,6.4
1707,805876,شرب و بهداشت دام,نیشابور,909801035009.0,50.0,1400/07/21,1402/09/09 - 02:10:42,,,
1708,602278,شرب و بهداشت دام,تربت حیدریه,909801052848.0,50.0,1402/06/27,1403/05/25 - 03:01:40,714.206,3549.8,0.87
1709,607069,کشاورزی,خواف,909801033922.0,125.0,1399/12/13,1404/01/28 - 02:10:38,568094.5,390869.4,1.83
1710,606230,کشاورزی,گناباد,909801052490.0,150.0,1402/04/29,1404/01/04 - 03:10:40,957731.9,315972.0,25.41
1711,805347,شرب و بهداشت دام,نیشابور,909801033380.0,50.0,1399/08/25,1404/01/25 - 02:09:10,-5301.6,0.0,
1712,609240,خدمات,کاشمر,909801060356.0,50.0,1403/03/08,1404/01/28 - 03:10:05,0.0,,
1713,200686,کشاورزی,قوچان,909801055477.0,50.0,1402/08/04,1404/01/28 - 03:10:47,15156.37,15138.9,1.35
1714,618310,شرب و بهداشت دام,کاشمر,909801034901.0,50.0,1400/02/16,1404/01/28 - 02:10:35,-0.49,,
1715,603254,کشاورزی,تربت حیدریه,909801059594.0,125.0,1403/03/15,1404/01/28 - 03:10:58,0.0,10.6,0.7
1716,604352,کشاورزی,تربت حیدریه,909801033357.0,80.0,1399/09/26,1404/01/28 - 03:10:57,2527.375,981.9,7.1
1717,518678,صنعتی,مشهد,909801033997.0,50.0,1399/11/12,1404/01/13 - 01:12:53,,,
1718,514912,کشاورزی,مشهد,909801046028.0,125.0,1401/11/09,1404/01/28 - 01:58:34,135221.658,385057.0,6.4
1719,519313,,مشهد,909801033610.0,50.0,1399/10/23,1404/01/28 - 03:10:33,9480.543,89506.4,1.8
1720,302126,کشاورزی,گناباد,909801066329.0,80.0,1403/07/02,1404/01/28 - 03:05:05,,,
1721,529329,کشاورزی,مشهد,909801034011.0,125.0,1399/12/20,1404/01/28 - 02:10:33,,,
1722,601588,شرب و بهداشت دام,تربت حیدریه,909801052855.0,50.0,1403/02/27,1404/01/28 - 03:10:42,,,
1723,101654,شرب و بهداشت دام,سبزوار,909801039090.0,50.0,1400/11/07,1404/01/28 - 02:11:02,2322.498,37178.4,0.5
1724,529207,کشاورزی,مشهد,909801037478.0,50.0,1400/09/28,1404/01/28 - 02:10:03,53189.77,753780.3,2.2
1725,622077,کشاورزی,تربت حیدریه,909801056404.0,150.0,1402/12/29,1404/01/26 - 03:10:37,410.188,19.3,4.2
1726,623186,کشاورزی,کاشمر,909801055783.0,150.0,1402/07/28,1404/01/28 - 03:06:27,10005.75,100.2,22.61
1727,514964,کشاورزی,مشهد,909801032466.0,150.0,1398/11/17,1404/01/28 - 03:10:03,-665085.992,809435.2,7.18
1728,514421,کشاورزی,مشهد,909801034008.0,125.0,1399/11/13,1403/07/30 - 02:10:33,168442.2,408864.1,11.36
1729,805706,شرب و بهداشت دام,نیشابور,909801034878.0,50.0,1400/03/06,1403/12/29 - 02:00:24,19085.36,486743.3,0.61
1730,604294,کشاورزی,تربت حیدریه,909801035311.0,50.0,1400/05/18,1404/01/28 - 02:07:08,5474.92,94517.6,4.26
1731,603131,کشاورزی,تربت حیدریه,909801035580.0,125.0,1400/07/28,1404/01/28 - 02:09:57,316287.1,3744449.2,21.73
1732,103328,شرب و بهداشت دام,سبزوار,909801046513.0,50.0,1401/07/18,1402/11/07 - 03:05:12,13542.85,63897.5,1.08
1733,604062,کشاورزی,تربت حیدریه,909801034783.0,150.0,1400/02/09,1404/01/28 - 10:09:41,2177682.0,5794116.4,11.5
1734,543079,,مشهد,909801061632.0,50.0,1403/02/17,1404/01/28 - 03:09:26,,,
1735,529087,کشاورزی,مشهد,909801035409.0,200.0,1400/04/09,1404/01/28 - 02:07:21,6493903.1,11078676.9,18.54
1736,122040,شرب شهری,نیشابور,909801034021.0,50.0,1399/11/23,1404/01/28 - 02:09:38,6475.35,19422.9,3.83
1737,605432,شرب و بهداشت دام,تربت حیدریه,909801035057.0,50.0,1400/08/24,1403/09/06 - 02:02:04,4409.677,,
1738,111111,,نیشابور,909801032629.0,150.0,1399/04/19,1404/01/18 - 02:10:47,,,
1739,528060,کشاورزی,قوچان,909801035085.0,80.0,1400/05/23,1404/01/23 - 02:09:14,94240.2,77865.8,4.68
1740,600061,کشاورزی,تربت حیدریه,909801044820.0,150.0,1401/05/29,1403/11/08 - 01:59:16,310505.8,395441.8,17.59
1741,517176,سایر,مشهد,909801032729.0,50.0,1399/07/06,1403/06/06 - 12:13:29,,,
1742,529224,کشاورزی,مشهد,909801033344.0,150.0,1399/11/20,1404/01/28 - 02:10:32,228195.4,1873234.3,8.89
1743,601622,کشاورزی,تربت حیدریه,909801033889.0,100.0,1399/12/04,1404/01/28 - 03:09:49,388895.7,48840.1,8.55
1744,516678,کشاورزی,مشهد,909801032644.0,100.0,1399/05/23,1403/06/04 - 23:30:47,,,
1745,607463,,خواف,909801063359.0,50.0,1403/06/19,1404/01/28 - 03:11:14,,,
1746,615047,کشاورزی,تربت حیدریه,909801035416.0,125.0,1400/11/06,1404/01/28 - 03:10:42,244827.0,285825.1,13.39
1747,604407,کشاورزی,تربت حیدریه,909801063116.0,100.0,1403/09/24,1404/01/28 - 03:10:44,,,
1748,518992,شرب و بهداشت دام,مشهد,909801034210.0,50.0,1399/11/29,1404/01/28 - 02:11:18,5621.76,483197.8,1.94
1749,516442,کشاورزی,مشهد,909801032594.0,100.0,1399/06/16,1404/01/28 - 03:10:21,-539623.34,432173.0,14.98
1750,519778,شرب و بهداشت دام,مشهد,909801032724.0,50.0,1399/05/30,1404/01/28 - 02:11:14,6631.45,32971.1,2.55
1751,514255,کشاورزی,مشهد,909801035412.0,125.0,1400/07/24,1404/01/28 - 01:44:56,52369.388,108377.2,5.08
1752,514387,کشاورزی,مشهد,909801035654.0,200.0,1400/05/25,1404/01/28 - 02:11:07,20344.8,84761.6,9.97
1753,514082,صنعتی,مشهد,909801034640.0,50.0,1400/01/15,1402/05/06 - 02:11:15,6287.648,40395.5,5.14
1754,603023,کشاورزی,تربت حیدریه,909801046209.0,150.0,1401/07/30,1404/01/28 - 02:10:40,350692.2,348397.7,20.21
1755,514563,کشاورزی,مشهد,909801032878.0,125.0,1399/06/06,1404/01/28 - 02:10:31,636518.9,272834.9,8.52
1756,514564,کشاورزی,مشهد,909801032907.0,100.0,1399/06/06,1402/11/21 - 01:47:28,11813378.9,6576371.1,9.57
1757,927164,,تایباد,909801052382.0,50.0,1402/07/18,1404/01/28 - 02:55:13,4728.0,153.6,10.86
1758,518696,شرب و بهداشت دام,مشهد,909801058195.0,50.0,1403/03/26,1404/01/28 - 03:10:37,0.0,,
1759,805106,کشاورزی,نیشابور,909801061177.0,50.0,1403/02/16,1404/01/28 - 03:10:39,,,
1760,603102,کشاورزی,تربت حیدریه,909801041724.0,125.0,1401/05/14,1404/01/28 - 02:08:50,667433.1,416005.8,13.79
1761,527954,خدمات,مشهد,909801032481.0,50.0,1399/04/12,1404/01/27 - 02:11:03,,,
1762,514624,کشاورزی,مشهد,909801039443.0,100.0,1401/02/26,1404/01/28 - 02:10:42,195352.6,1348009.0,8.22
1763,521066,کشاورزی,مشهد,909801061848.0,80.0,1403/03/10,1403/03/10 - 03:11:36,0.0,0.0,
1764,514580,کشاورزی,مشهد,909801033967.0,125.0,1400/01/17,1404/01/28 - 02:10:24,-25394.9,0.0,
1765,622204,کشاورزی,تربت حیدریه,909801033583.0,50.0,1399/09/24,1404/01/28 - 03:10:28,0.0,30.8,4.31
1766,622018,,تربت حیدریه,909801063148.0,100.0,1404/01/19,1404/01/28 - 03:10:34,,,
1767,601415,شرب و بهداشت دام,تربت حیدریه,909801039019.0,50.0,1400/11/24,1404/01/28 - 02:04:27,1522.375,1160.7,2.87
1768,514971,کشاورزی,مشهد,909801058064.0,100.0,1403/04/21,1404/01/25 - 02:39:02,0.0,,
1769,602378,کشاورزی,خواف,909801044858.0,150.0,1401/09/08,1404/01/28 - 02:10:33,345652.08,421828.5,11.5
1770,103080,کشاورزی,سبزوار,909801048839.0,50.0,1401/11/17,1403/08/22 - 02:58:27,584.922,3895.9,0.53
1771,514340,کشاورزی,مشهد,909801065586.0,80.0,1403/07/01,1404/01/28 - 03:11:16,,,
1772,514638,کشاورزی,مشهد,909801059165.0,150.0,1403/01/20,1404/01/27 - 01:59:52,0.0,,
1773,515811,کشاورزی,مشهد,909801032125.0,150.0,1399/01/21,1404/01/28 - 02:11:33,1968717.4,6654736.5,8.07
1774,516503,کشاورزی,مشهد,909801032257.0,150.0,1399/04/28,1404/01/28 - 02:13:03,88573.22,62101.6,11.27
1775,516646,کشاورزی,مشهد,909801061847.0,80.0,1403/03/08,1404/01/27 - 02:58:24,0.0,0.0,
1776,529421,کشاورزی,مشهد,909801058380.0,150.0,1403/03/01,1404/01/28 - 03:09:15,0.0,,
1777,515024,کشاورزی,مشهد,909801039448.0,100.0,1401/05/27,1404/01/28 - 02:10:23,122990.98,603661.5,5.67
1778,622006,کشاورزی,تربت حیدریه,909801049299.0,125.0,1401/12/25,1404/01/28 - 03:09:06,44563.957,1320.9,5.1
1779,517446,صنعتی,مشهد,909801044678.0,50.0,1401/05/23,1404/01/28 - 02:10:34,8.631,322.6,0.62
1780,515805,کشاورزی,مشهد,909801032076.0,100.0,1398/11/24,1404/01/28 - 02:39:45,,0.0,
1781,200554,,قوچان,909801070387.0,50.0,1404/01/23,1404/01/28 - 03:11:08,,,
1782,514104,خدمات,مشهد,909801037750.0,50.0,1400/10/11,1404/01/27 - 02:04:18,554.5,5640.5,3.4
1783,519791,کشاورزی,مشهد,909801032589.0,100.0,1399/05/21,1404/01/28 - 02:09:16,146281.5,1605043.0,5.53
1784,514597,کشاورزی,مشهد,909801032653.0,125.0,1399/05/29,1404/01/18 - 01:49:53,117944.3,67951.7,4.46
1785,607340,کشاورزی,خواف,909801063900.0,50.0,1403/06/18,1404/01/28 - 03:10:36,,,
1786,5515825,,فریمان,929801000408.0,15.0,1403/11/23,1404/01/27 - 13:51:48,,,
1787,518615,شرب و بهداشت دام,مشهد,909801044001.0,50.0,1401/05/01,1404/01/28 - 03:01:37,8718.245,926.6,1.71
1788,529049,کشاورزی,مشهد,909801037108.0,125.0,1400/10/21,1404/01/28 - 03:04:49,2055216.3,2052110.1,26.29
1789,513412,کشاورزی,سرخس,909801053981.0,200.0,1402/06/10,1403/03/31 - 03:04:33,424545.77,221292.3,46.06
1790,515174,کشاورزی,مشهد,909801035660.0,150.0,1400/05/12,1402/05/18 - 02:08:22,173521.1,679742.7,17.36
1791,603205,کشاورزی,تربت حیدریه,909801039571.0,150.0,1401/01/24,1404/01/28 - 03:10:38,510137.5,915805.5,21.7
1792,604779,صنعتی,تربت حیدریه,909801034827.0,50.0,1400/02/01,1404/01/28 - 02:01:58,4410.776,67369.9,3.18
1793,603426,کشاورزی,تربت حیدریه,909801040662.0,125.0,1401/02/11,1404/01/28 - 02:07:34,341476.6,264013.3,22.97
1794,122254,,نیشابور,909801052853.0,50.0,1403/06/21,1403/09/24 - 03:03:03,0.0,,
1795,516623,شرب و بهداشت دام,مشهد,909801035514.0,50.0,1400/06/15,1404/01/27 - 02:09:28,1896.216,17078.6,1.8
1796,209145,کشاورزی,درگز,909801048235.0,100.0,1403/02/02,1404/01/28 - 03:10:34,0.0,,
1797,529126,کشاورزی,مشهد,909801033364.0,150.0,1399/09/13,1404/01/28 - 02:10:33,190156.7,873147.6,7.15
1798,517948,صنعتی,مشهد,909801061645.0,50.0,1403/02/16,1403/04/03 - 03:11:22,,,
1799,529149,کشاورزی,مشهد,909801033415.0,100.0,1399/09/15,1404/01/28 - 03:10:57,27349.5,4926183.6,2.53
1800,102884,کشاورزی,نیشابور,909801035030.0,50.0,1400/03/05,1401/02/16 - 02:10:59,,,
1801,516451,شرب و بهداشت دام,مشهد,909801037396.0,50.0,1400/10/18,1404/01/28 - 03:11:43,200.85,37201.4,0.68
1802,515345,کشاورزی,مشهد,909801058079.0,80.0,1403/05/06,1404/01/28 - 03:10:51,0.0,,
1803,514799,کشاورزی,مشهد,909801041118.0,200.0,1401/06/01,1404/01/28 - 02:10:42,326457.5,353317.1,24.13
1804,1599391240,,کاشمر,929801000522.0,15.0,1403/08/28,1404/01/27 - 13:57:24,,,
1805,806523,کشاورزی,نیشابور,909801032461.0,80.0,1399/04/11,1404/01/28 - 03:10:26,118944.2,319967.4,3.68
1806,518972,سایر,مشهد,909801032142.0,50.0,1399/01/23,1404/01/28 - 03:10:40,,0.0,
1807,603268,کشاورزی,تربت حیدریه,909801048287.0,150.0,1401/11/11,1404/01/28 - 03:07:12,7547.3,8760.0,0.2
1808,515984,,مشهد,909801041119.0,200.0,1401/06/19,1404/01/28 - 02:10:36,179866.87,799623.0,7.76
1809,101259,شرب و بهداشت دام,سبزوار,909801050753.0,50.0,1402/03/25,1403/12/18 - 03:10:17,10453.7,5644.0,0.4
1810,209174,کشاورزی,درگز,909801063828.0,100.0,1403/04/20,1404/01/28 - 03:09:41,,,
1811,519437,کشاورزی,مشهد,909801058209.0,150.0,1403/04/10,1404/01/28 - 03:10:37,0.0,,
1812,517033,شرب و بهداشت دام,مشهد,909801033209.0,50.0,1399/08/14,1403/03/23 - 03:01:13,890.784,12441.2,1.72
1813,805896,صنعتی,نیشابور,909801036991.0,50.0,1400/08/20,1404/01/28 - 02:11:20,40263.34,1072603.4,1.69
1814,518663,شرب و بهداشت دام,مشهد,909801036524.0,50.0,1400/06/20,1404/01/28 - 02:11:51,60.954,8613.7,0.56
1815,518583,,مشهد,909801066938.0,50.0,1403/09/29,1404/01/28 - 03:10:35,,,
1816,515066,کشاورزی,مشهد,909801037667.0,150.0,1400/10/26,1404/01/28 - 02:10:46,257219.0,802377.7,3.96
1817,602895,کشاورزی,تربت حیدریه,909801061840.0,80.0,1403/05/07,1404/01/28 - 03:10:35,0.0,0.0,
1818,518058,شرب شهری,مشهد,909801052335.0,50.0,1402/05/03,1404/01/28 - 02:51:07,3912.574,2090.7,2.62
1819,604970,کشاورزی,تربت حیدریه,909801033584.0,50.0,1399/09/27,1403/12/30 - 02:10:32,884.785,5996.4,1.46
1820,924132,شرب و بهداشت دام,تربت جام,909801032678.0,50.0,1399/05/22,1404/01/28 - 03:07:08,-227.02,26.3,4.1
1821,601558,,تربت حیدریه,909801065188.0,125.0,1403/09/04,1404/01/28 - 11:57:41,,,
1822,1599440882,,کاشمر,929801000582.0,15.0,1403/07/18,1404/01/27 - 13:49:51,,,
1823,519047,صنعتی,مشهد,909801033637.0,50.0,1399/10/13,1404/01/28 - 02:11:09,3383.628,69165.3,1.41
1824,542437,,مشهد,909801052453.0,100.0,1402/06/30,1403/09/18 - 02:04:27,69343.99,41192.9,10.39
1825,529054,کشاورزی,مشهد,909801032071.0,150.0,1398/11/20,1403/05/26 - 01:47:30,2554274.0,2296379.8,19.88
1826,515011,,مشهد,929801000958.0,15.0,1403/11/16,1404/01/27 - 13:54:26,,,
1827,529342,کشاورزی,مشهد,909801044819.0,150.0,1401/05/05,1404/01/28 - 02:10:33,4954654.6,5318416.9,11.16
1828,804310,,نیشابور,909801037754.0,50.0,1400/12/22,1403/11/04 - 02:04:13,2914.013,26841.9,3.35
1829,519044,کشاورزی,مشهد,909801037852.0,100.0,1400/10/24,1404/01/28 - 03:10:55,-18540.82,747244.7,1.45
1830,622041,کشاورزی,تربت حیدریه,909801065891.0,150.0,1403/08/02,1404/01/28 - 03:05:51,,,
1831,622032,کشاورزی,تربت حیدریه,909801046451.0,125.0,1401/07/27,1404/01/28 - 03:10:41,568688.2,67736.7,30.58
1832,516141,شرب شهری,مشهد,909801039451.0,50.0,1401/04/21,1404/01/28 - 02:10:33,13725.904,149030.0,1.95
1833,603351,کشاورزی,تربت حیدریه,909801041116.0,150.0,1401/01/25,1404/01/28 - 02:52:50,3945589.4,1868941.1,22.0
1834,529278,کشاورزی,مشهد,909801032178.0,100.0,1399/01/31,1402/07/24 - 02:11:12,0.0,,
1835,514008,کشاورزی,مشهد,909801032587.0,100.0,1399/04/24,1404/01/28 - 02:10:33,93946.3,826980.3,3.19
1836,622014,کشاورزی,تربت حیدریه,909801036739.0,150.0,1400/08/11,1404/01/28 - 02:08:43,13386863.8,18768482.8,13.88
1837,842830,,کاخک,929801000921.0,15.0,1403/12/01,1404/01/27 - 13:53:30,,,
1838,806498,,نیشابور,909801037819.0,80.0,1400/12/08,1404/01/28 - 02:04:48,143983.79,270468.7,4.67
1839,911898,خدمات,مشهد,909801036865.0,50.0,1400/08/16,1404/01/24 - 02:09:32,8561.229,181215.6,2.41
1840,516939,,مشهد,909801069192.0,50.0,1403/12/05,1404/01/28 - 03:06:38,,,
1841,4246194,,کاشمر,929801000419.0,15.0,1403/10/06,1404/01/27 - 13:50:36,,,
1842,804865,کشاورزی,مشهد,909801033965.0,125.0,1399/12/13,1404/01/28 - 02:08:09,-20507.7,0.0,
1843,622083,کشاورزی,تربت حیدریه,909801054023.0,150.0,1402/10/04,1404/01/28 - 02:39:09,92205.06,27729.4,14.51
1844,603096,کشاورزی,تربت حیدریه,909801059585.0,125.0,1403/01/15,1404/01/15 - 03:11:15,0.0,7.6,1.05
1845,603432,کشاورزی,تربت حیدریه,909801050796.0,125.0,1402/12/18,1404/01/28 - 03:10:57,11816.6,0.0,
1846,513148,کشاورزی,سرخس,909801053486.0,200.0,1402/10/17,1404/01/28 - 03:10:26,221691.4,0.0,
1847,516582,کشاورزی,مشهد,909801032938.0,100.0,1399/07/10,1401/05/26 - 02:10:32,,,
1848,622027,کشاورزی,تربت حیدریه,909801052904.0,150.0,1402/05/19,1404/01/28 - 03:08:22,265583.8,434134.0,21.78
1849,604025,کشاورزی,تربت حیدریه,909801036536.0,80.0,1400/08/13,1404/01/28 - 02:10:35,12905.29,1082539.1,1.15
1850,804939,صنعتی,نیشابور,909801048111.0,50.0,1401/09/22,1404/01/28 - 03:10:36,1503.36,4217.8,2.82
1851,541192,,مشهد,909801060368.0,50.0,1403/01/28,1404/01/28 - 03:08:50,0.0,,
1852,203700,,قوچان,909801052623.0,50.0,1402/04/07,1404/01/28 - 03:10:40,10447.25,44253.9,0.78
1853,805917,صنعتی,نیشابور,909801033403.0,50.0,1399/08/24,1404/01/28 - 02:10:33,304.164,0.0,5.6
1854,519746,,مشهد,909801067022.0,50.0,1403/08/27,1404/01/28 - 03:10:41,,,
1855,805080,کشاورزی,نیشابور,909801033407.0,50.0,1399/08/22,1404/01/28 - 02:10:27,-1638.2,0.0,
1856,606144,کشاورزی,تربت حیدریه,909801047197.0,125.0,1402/02/06,1402/07/03 - 03:05:01,39899.05,26765.6,27.03
1857,604652,کشاورزی,تربت حیدریه,909801034876.0,50.0,1400/03/11,1403/05/07 - 02:10:47,3118.732,30367.9,2.59
1858,603101,کشاورزی,تربت حیدریه,909801054142.0,150.0,1402/06/07,1404/01/14 - 03:00:01,199908.7,198433.5,23.3
1859,516214,,مشهد,909801032665.0,50.0,1399/10/29,1404/01/28 - 02:01:05,4992.915,99941.4,1.79
1860,513505,کشاورزی,سرخس,909801039108.0,150.0,1400/11/20,1404/01/28 - 03:10:42,7413756.1,1662605.6,29.08
1861,519054,صنعتی,مشهد,909801063380.0,50.0,1403/05/04,1404/01/28 - 03:10:33,,,
1862,512810,,مشهد,929801000317.0,15.0,1403/03/22,1404/01/28 - 14:15:40,,,
1863,512809,,مشهد,929801000321.0,15.0,1403/03/22,1403/08/17 - 00:04:02,,,
1864,200708,کشاورزی,قوچان,909801044450.0,50.0,1401/05/03,1404/01/28 - 02:10:02,3001.19,17306.7,2.22
1865,517400,خدمات,مشهد,909801044679.0,50.0,1401/05/22,1404/01/28 - 02:09:20,17299.701,75025.1,1.82
1866,530034,کشاورزی,مشهد,909801058127.0,100.0,1403/04/31,1404/01/28 - 02:22:33,0.0,,
1867,529043,کشاورزی,مشهد,909801044142.0,150.0,1401/08/17,1404/01/28 - 02:10:43,113480.39,220666.8,4.08
1868,518723,خدمات,مشهد,909801060246.0,50.0,1402/12/20,1404/01/28 - 03:07:42,0.804,,
1869,601122,صنعتی,تربت حیدریه,909801034842.0,50.0,1400/02/08,1401/09/29 - 02:11:54,,,
1870,609183,,کاشمر,909801037954.0,50.0,1400/11/18,1403/11/27 - 02:10:42,13773.91,405606.7,1.17
1871,514833,,مشهد,909801067019.0,50.0,1403/08/30,1404/01/28 - 03:10:46,,,
