,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
19321,514922,,0,0.0,,0.0,30,30,100.0,1401/09
19328,805657,,0,0.0,,0.0,30,30,100.0,1401/09
19331,515022,,0,0.0,,0.0,30,30,100.0,1401/09
19337,519465,,0,0.0,,0.0,30,30,100.0,1401/09
19347,805333,,0,0.0,,0.0,30,30,100.0,1401/09
19357,806472,,0,0.0,,0.0,30,30,100.0,1401/09
19398,526303,3.6,0,0.0,,51.06,30,30,100.0,1401/09
19399,515467,,0,0.0,,0.0,30,30,100.0,1401/09
19410,516091,,0,0.0,,0.0,30,30,100.0,1401/09
19416,604158,,0,0.0,,0.0,30,30,100.0,1401/09
19417,107088,,0,0.0,,0.0,30,30,100.0,1401/09
19439,609187,,0,0.0,,0.0,15,30,50.0,1401/09
19441,514243,,0,0.0,,0.0,30,30,100.0,1401/09
19443,603601,,0,0.0,,20.79,30,30,100.0,1401/09
19447,302686,,0,0.0,,0.0,30,30,100.0,1401/09
19457,618310,,0,0.0,,0.0,30,30,100.0,1401/09
19460,518678,1.43,0,0.0,,58.992,30,30,100.0,1401/09
19461,514912,,0,0.0,,0.0,30,30,100.0,1401/09
19462,519313,,0,0.0,,0.4,30,30,100.0,1401/09
19479,122040,,0,0.0,,0.0,24,30,80.0,1401/09
19493,519778,,0,0.0,,0.0,30,30,100.0,1401/09
19494,514255,,0,0.0,,0.0,26,30,86.67,1401/09
19496,514082,,0,0.0,,0.0,30,30,100.0,1401/09
19497,603023,,0,0.0,,0.0,30,30,100.0,1401/09
19510,601415,,0,0.0,,0.0,30,30,100.0,1401/09
19522,517446,,0,0.0,,0.007,30,30,100.0,1401/09
19530,518615,0.3,0,0.0,,8.195,30,30,100.0,1401/09
19534,603205,,0,0.0,,3.3,11,30,36.67,1401/09
19535,604779,4.1,0,0.0,,38.059,27,30,90.0,1401/09
19539,209145,10.2,0,0.0,,0.0,18,30,60.0,1401/09
19550,603268,,0,0.0,,0.0,11,30,36.67,1401/09
19557,518663,0.3,0,0.0,,1.244,30,30,100.0,1401/09
19562,604970,1.5,0,0.0,,12.687,30,30,100.0,1401/09
19571,804310,4.95,0,0.0,,64.219,30,30,100.0,1401/09
19577,529278,,0,0.0,,0.0,30,30,100.0,1401/09
19581,806498,1.35,0,0.0,,35.74,30,30,100.0,1401/09
19593,804939,,0,0.0,,3.784,19,30,63.33,1401/09
19596,805917,4.0,0,0.0,,9.164,30,30,100.0,1401/09
19599,606144,,0,0.0,,0.0,30,30,100.0,1401/09
19625,200893,,0,0.0,,0.0,30,30,100.0,1401/09
19627,517892,2.73,0,0.0,,25.942,30,30,100.0,1401/09
19628,514051,1.8,0,0.0,,58.241,30,30,100.0,1401/09
19646,514265,,0,0.0,,0.0,18,30,60.0,1401/09
19660,516151,,0,0.0,,0.0,30,30,100.0,1401/09
19663,515672,3.2,0,0.0,,4.094,30,30,100.0,1401/09
19672,515807,,0,0.0,,0.0,30,30,100.0,1401/09
19679,516805,5.6,0,0.0,,15.6,30,30,100.0,1401/09
19682,517814,1.3,0,0.0,,3.02,30,30,100.0,1401/09
19689,925011,,0,0.0,,0.0,30,30,100.0,1401/09
19693,618005,,0,0.0,,0.0,30,30,100.0,1401/09
19723,805645,2.9,0,0.0,,8.378,30,30,100.0,1401/09
19731,518075,0.6,0,0.0,,31.887,30,30,100.0,1401/09
19737,604336,,0,0.0,,0.0,30,30,100.0,1401/09
19750,514259,9.4,0,0.0,,54.244,30,30,100.0,1401/09
19765,514394,4.25,0,0.0,,68.55,30,30,100.0,1401/09
19778,518127,,0,0.0,,0.0,30,30,100.0,1401/09
19779,527290,,0,0.0,,0.154,30,30,100.0,1401/09
19781,603278,,0,0.0,,0.0,30,30,100.0,1401/09
19784,100362,,0,0.0,,0.0,30,30,100.0,1401/09
19785,517809,11.1,0,0.0,,188.281,30,30,100.0,1401/09
19820,608600,,0,0.0,,0.0,30,30,100.0,1401/09
19821,804911,,0,0.0,,0.0,30,30,100.0,1401/09
19823,529273,,0,0.0,,0.0,30,30,100.0,1401/09
19828,603404,,0,0.0,,0.04,30,30,100.0,1401/09
19833,517164,,0,0.0,,0.0,30,30,100.0,1401/09
19836,515093,,0,0.0,,0.0,30,30,100.0,1401/09
19837,603203,,0,0.0,,0.0,16,30,53.33,1401/09
19850,603484,,0,0.0,,0.0,30,30,100.0,1401/09
19865,525860,8.3,0,0.0,,7.535,30,30,100.0,1401/09
19876,805486,0.65,0,0.0,,2.816,30,30,100.0,1401/09
19877,529193,,0,0.0,,0.0,30,30,100.0,1401/09
19882,103858,,0,0.0,,0.0,30,30,100.0,1401/09
19889,300290,3.8,0,0.0,,53.519,30,30,100.0,1401/09
19901,518828,,0,0.0,,0.0,30,30,100.0,1401/09
19902,100507,2.83,0,0.0,,47.194,30,30,100.0,1401/09
19905,514916,,0,0.0,,0.0,30,30,100.0,1401/09
19908,622061,,0,0.0,,0.0,17,30,56.67,1401/09
19917,518328,,0,0.0,,0.162,30,30,100.0,1401/09
19920,804229,,0,0.0,,0.0,30,30,100.0,1401/09
19921,804176,,0,0.0,,0.0,30,30,100.0,1401/09
19923,518054,1.95,0,0.0,,24.896,13,30,43.33,1401/09
19935,615183,,0,0.0,,0.0,30,30,100.0,1401/09
19957,925247,,0,0.0,,0.0,30,30,100.0,1401/09
19959,201250,,0,0.0,,0.0,30,30,100.0,1401/09
19969,603182,,0,0.0,,0.0,30,30,100.0,1401/10
19973,603444,,0,0.0,,0.0,30,30,100.0,1401/10
19993,609042,13.97,0,0.0,,552.015,30,30,100.0,1401/10
19995,518893,,0,0.0,,0.12,30,30,100.0,1401/10
20002,603353,,0,0.0,,0.0,30,30,100.0,1401/10
20005,623218,,0,0.0,,0.0,30,30,100.0,1401/10
20007,805641,,0,0.0,,0.0,30,30,100.0,1401/10
20009,805501,,0,0.0,,0.0,5,30,16.67,1401/10
20010,513657,,0,0.0,,0.0,30,30,100.0,1401/10
20015,603399,23.7,0,0.0,,183.94,30,30,100.0,1401/10
20018,805327,,0,0.0,,0.359,30,30,100.0,1401/10
20028,605058,,0,0.0,,0.0,30,30,100.0,1401/10
20033,514711,,0,0.0,,0.0,30,30,100.0,1401/10
20040,100476,1.2,0,0.0,,20.703,30,30,100.0,1401/10
20045,514847,,0,0.0,,0.08,30,30,100.0,1401/10
20054,615431,,0,0.0,,0.0,30,30,100.0,1401/10
20059,603270,,0,0.0,,0.0,30,30,100.0,1401/10
20062,518716,,0,0.0,,0.0,30,30,100.0,1401/10
20072,603017,,0,0.0,,0.0,30,30,100.0,1401/10
20075,222222,,0,0.0,,0.0,30,30,100.0,1401/10
20099,مخزن سلیمانی,,0,0.0,,0.0,30,30,100.0,1401/10
20120,بهاریه 2,,0,0.0,,0.0,20,30,66.67,1401/10
20121, تبادل چاه شماره 6,,0,0.0,,0.0,20,30,66.67,1401/10
20123,بهاریه 2 مخزن شماره 1,,0,0.0,,0.0,20,30,66.67,1401/10
20124,بهاریه 3,,0,0.0,,0.0,20,30,66.67,1401/10
20126,چاه حاجی آباد,,0,0.0,,0.0,19,30,63.33,1401/10
20127,چاه F,,0,0.0,,0.0,1,30,3.33,1401/10
20131,چاه فرگ,,0,0.0,,0.0,12,30,40.0,1401/10
20133,چاه نای,,0,0.0,,0.0,12,30,40.0,1401/10
20134,چاه حوضک,,0,0.0,,0.0,12,30,40.0,1401/10
20135,عشرت آباد,,0,0.0,,0.0,12,30,40.0,1401/10
20137,چاه فرشه,,0,0.0,,0.0,12,30,40.0,1401/10
20179,806415,,0,0.0,,0.0,30,30,100.0,1401/10
20180,806416,,0,0.0,,0.0,30,30,100.0,1401/10
20181,806412,,0,0.0,,0.0,30,30,100.0,1401/10
20182,806414,,0,0.0,,0.0,30,30,100.0,1401/10
20183,806413,,0,0.0,,0.0,30,30,100.0,1401/10
20195,514804,,0,0.0,,0.0,30,30,100.0,1401/10
20196,806494,,0,0.0,,0.0,30,30,100.0,1401/10
20206,529123,,0,0.0,,0.0,30,30,100.0,1401/10
20227,806067,,0,0.0,,0.0,30,30,100.0,1401/10
20229,102864,1.5,0,0.0,,0.0,19,30,63.33,1401/10
20236,516594,,0,0.0,,0.61,30,30,100.0,1401/10
20241,102064,,0,0.0,,0.0,16,30,53.33,1401/10
20249,516677,0.3,0,0.0,,4.94,25,30,83.33,1401/10
20250,805166,,0,0.0,,0.0,30,30,100.0,1401/10
20260,806526,,0,0.0,,0.0,30,30,100.0,1401/10
20266,200984,,0,0.0,,0.0,30,30,100.0,1401/10
20277,514339,27.9,0,0.0,,169.48,30,30,100.0,1401/10
20278,514511,,0,0.0,,0.0,30,30,100.0,1401/10
20279,529588,,0,0.0,,0.118,30,30,100.0,1401/10
20286,608234,,0,0.0,,0.0,30,30,100.0,1401/10
20291,529315,1.5,0,0.0,,7.0,18,30,60.0,1401/10
20301,103234,,0,0.0,,0.0,30,30,100.0,1401/10
20302,805081,,0,0.0,,0.0,22,30,73.33,1401/10
20304,911318,3.6,0,0.0,,64.012,30,30,100.0,1401/10
20307,513023,,0,0.0,,0.0,30,30,100.0,1401/10
20313,514640,11.02,0,0.0,,556.3,30,30,100.0,1401/10
20319,518680,3.77,0,0.0,,60.091,26,30,86.67,1401/10
20323,529231,,0,0.0,,0.0,30,30,100.0,1401/10
20328,622449,,0,0.0,,2.0,30,30,100.0,1401/10
20331,606141,,0,0.0,,0.0,30,30,100.0,1401/10
20356,202545,,0,0.0,,0.0,30,30,100.0,1401/10
20358,530165,,0,0.0,,0.0,30,30,100.0,1401/10
20366,515808,,0,0.0,,0.0,11,30,36.67,1401/10
20367,514787,3.95,0,0.0,,336.24,11,30,36.67,1401/10
20372,606059,18.8,0,0.0,,133.73,25,30,83.33,1401/10
20377,601055,0.3,0,0.0,,1.295,30,30,100.0,1401/10
20381,602900,1.6,0,0.0,,0.0,19,30,63.33,1401/10
20385,925243,,0,0.0,,0.0,30,30,100.0,1401/10
20401,515961,1.5,0,0.0,,2.4,30,30,100.0,1401/10
20402,805803,,0,0.0,,0.0,30,30,100.0,1401/10
20403,514977,22.5,0,0.0,,476.7,30,30,100.0,1401/10
20413,516155,3.6,0,0.0,,4.561,30,30,100.0,1401/10
20414,805895,,0,0.0,,0.0,30,30,100.0,1401/10
20417,910024,,0,0.0,,0.0,30,30,100.0,1401/10
20432,100537,,0,0.0,,0.0,30,30,100.0,1401/10
20437,514968,,0,0.0,,0.0,30,30,100.0,1401/10
20451,912948,,0,0.0,,0.0,30,30,100.0,1401/10
20454,100414,1.8,0,0.0,,0.0,19,30,63.33,1401/10
20481,514155,6.9,0,0.0,,1920.75,30,30,100.0,1401/10
20482,603252,,0,0.0,,0.0,30,30,100.0,1401/10
20484,608982,2.47,0,0.0,,26.609,30,30,100.0,1401/10
20492,805886,,0,0.0,,0.0,3,30,10.0,1401/10
20495,515846,2.0,0,0.0,,2428.172,18,30,60.0,1401/10
20509,622260,,0,0.0,,0.0,30,30,100.0,1401/10
20522,514581,13.55,0,0.0,,26.9,30,30,100.0,1401/10
20533,910229,16.43,0,0.0,,215.2,30,30,100.0,1401/10
20542,529269,,0,0.0,,0.0,30,30,100.0,1401/10
20566,805130,5.17,0,0.0,,212.984,30,30,100.0,1401/10
20577,516824,6.1,0,0.0,,8.679,30,30,100.0,1401/10
20580,615159,0.4,0,0.0,,0.719,30,30,100.0,1401/10
20581,622024,,0,0.0,,0.0,11,30,36.67,1401/10
20592,608166,,0,0.0,,0.0,30,30,100.0,1401/10
20593,516627,1.26,0,0.0,,21.587,30,30,100.0,1401/10
20595,805591,1.6,0,0.0,,0.0,19,30,63.33,1401/10
20599,805671,0.9,0,0.0,,9.816,30,30,100.0,1401/10
20600,514322,,0,0.0,,0.0,30,30,100.0,1401/10
20601,302038,1.4,0,0.0,,5.94,30,30,100.0,1401/10
20602,515023,0.3,0,0.0,,0.06,30,30,100.0,1401/10
20610,519322,2.45,0,0.0,,12.86,30,30,100.0,1401/10
20612,529330,11.1,0,0.0,,384.59,23,30,76.67,1401/10
20621,516929,,0,0.0,,0.01,30,30,100.0,1401/10
20631,601484,,0,0.0,,0.0,30,30,100.0,1401/10
20637,615274,,0,0.0,,0.0,30,30,100.0,1401/10
20644,615609,,0,0.0,,0.0,30,30,100.0,1401/10
20652,529161,,0,0.0,,0.2,29,30,96.67,1401/10
20656,603112,,0,0.0,,0.0,30,30,100.0,1401/10
20658,516414,1.0,0,0.0,,9.489,30,30,100.0,1401/10
20659,514178,,0,0.0,,0.0,30,30,100.0,1401/10
20666,516280,1.24,0,0.0,,49.141,30,30,100.0,1401/10
20708,518159,,0,0.0,,0.012,30,30,100.0,1401/10
20715,102137,1.1,0,0.0,,8.729,30,30,100.0,1401/10
20722,804575,9.45,0,0.0,,14.75,30,30,100.0,1401/10
20728,518744,,0,0.0,,0.0,30,30,100.0,1401/10
20743,102251,,0,0.0,,0.0,30,30,100.0,1401/10
20755,601253,,0,0.0,,0.0,30,30,100.0,1401/10
20765,608931,,0,0.0,,0.0,30,30,100.0,1401/10
20774,514360,,0,0.0,,0.0,30,30,100.0,1401/10
20785,100168,30.47,0,0.0,,107.8,30,30,100.0,1401/10
20786,100169,1.4,0,0.0,,4.41,30,30,100.0,1401/10
20789,517780,,0,0.0,,0.0,1,30,3.33,1401/10
20792,100001,,0,0.0,,0.0,30,30,100.0,1401/10
20810,804632,,0,0.0,,0.0,30,30,100.0,1401/10
20819,606085,19.1,0,0.0,,235.343,19,30,63.33,1401/10
20824,602433,,0,0.0,,0.0,30,30,100.0,1401/10
20825,602431,,0,0.0,,0.0,30,30,100.0,1401/10
20826,602432,,0,0.0,,0.0,30,30,100.0,1401/10
20828,602430,,0,0.0,,0.0,30,30,100.0,1401/10
20835,111111,,0,0.0,,0.078,30,30,100.0,1401/10
20861,515590,3.2,0,0.0,,24.71,30,30,100.0,1401/10
20868,515693,1.6,0,0.0,,0.0,19,30,63.33,1401/10
20870,514628,,0,0.0,,0.23,29,30,96.67,1401/10
20886,529027,5.3,0,0.0,,8.2,30,30,100.0,1401/10
20901,516095,,0,0.0,,0.0,30,30,100.0,1401/10
20902,200682,,0,0.0,,0.0,30,30,100.0,1401/10
20904,604634,,0,0.0,,0.0,30,30,100.0,1401/10
20914,212145,0.36,0,0.0,,16.153,30,30,100.0,1401/10
20942,514726,,0,0.0,,0.0,30,30,100.0,1401/10
20943,517612,,0,0.0,,0.0,30,30,100.0,1401/10
20944,517603,,0,0.0,,0.0,30,30,100.0,1401/10
20945,514727,,0,0.0,,0.0,30,30,100.0,1401/10
20947,515938,,0,0.0,,0.0,30,30,100.0,1401/10
20959,514798,,0,0.0,,1.158,30,30,100.0,1401/10
20963,519030,,0,0.0,,0.0,30,30,100.0,1401/10
20964,601510,,0,0.0,,0.011,30,30,100.0,1401/10
20973,515468,,0,0.0,,0.0,30,30,100.0,1401/10
20975,805853,0.5,0,0.0,,2.818,30,30,100.0,1401/10
20978,زاوه,,0,0.0,,0.0,30,30,100.0,1401/10
20982,912722,,0,0.0,,0.0,30,30,100.0,1401/10
20996,222224,,0,0.0,,0.0,30,30,100.0,1401/10
21005,529317,22.3,0,0.0,,42.414,30,30,100.0,1401/10
21011,604842,,0,0.0,,0.0,30,30,100.0,1401/10
21014,516776,,0,0.0,,0.0,30,30,100.0,1401/10
21024,514095,,0,0.0,,0.0,30,30,100.0,1401/10
21030,515743,,0,0.0,,0.0,2,30,6.67,1401/10
21040,514086,,0,0.0,,0.0,30,30,100.0,1401/10
21041,514574,,0,0.0,,0.0,30,30,100.0,1401/10
21042,514654,,0,0.0,,0.0,30,30,100.0,1401/10
21044,515619,,0,0.0,,0.0,30,30,100.0,1401/10
21064,516377,,0,0.0,,0.0,30,30,100.0,1401/10
21065,111138,,0,0.0,,0.0,30,30,100.0,1401/10
21067,514951,,0,0.0,,0.0,30,30,100.0,1401/10
21069,517716,,0,0.0,,0.0,30,30,100.0,1401/10
21072,515517,,0,0.0,,0.0,30,30,100.0,1401/10
21073,517099,,0,0.0,,0.0,30,30,100.0,1401/10
21074,517303,,0,0.0,,0.0,30,30,100.0,1401/10
21076,514953,,0,0.0,,0.0,30,30,100.0,1401/10
21077,517921,,0,0.0,,0.0,30,30,100.0,1401/10
21078,516388,,0,0.0,,0.0,30,30,100.0,1401/10
21080,515269,,0,0.0,,0.0,30,30,100.0,1401/10
21081,514664,,0,0.0,,0.0,30,30,100.0,1401/10
21086,514655,,0,0.0,,0.0,30,30,100.0,1401/10
21087,515724,,0,0.0,,0.0,30,30,100.0,1401/10
21101,515058,,0,0.0,,0.0,30,30,100.0,1401/10
21110,622381,4.8,0,0.0,,8.018,19,30,63.33,1401/10
21143,444442,,0,0.0,,0.0,30,30,100.0,1401/10
21167,525915,,0,0.0,,0.0,3,30,10.0,1401/10
21187,530185,,0,0.0,,0.0,30,30,100.0,1401/10
21188,518143,3.9,0,0.0,,23.782,30,30,100.0,1401/10
21217,521081,,0,0.0,,0.0,30,30,100.0,1401/10
21219,910403,,0,0.0,,0.0,30,30,100.0,1401/10
21247,912918,8.6,0,0.0,,362.9,30,30,100.0,1401/10
21249,804784,,0,0.0,,0.0,30,30,100.0,1401/10
21260,604120,,0,0.0,,0.0,30,30,100.0,1401/10
21272,622004,,0,0.0,,0.0,30,30,100.0,1401/10
21287,515596,0.3,0,0.0,,0.388,30,30,100.0,1401/10
21293,529581,,0,0.0,,0.0,6,30,20.0,1401/10
21295,603007,,0,0.0,,0.0,11,30,36.67,1401/10
21303,622447,4.2,0,0.0,,63.256,30,30,100.0,1401/10
21305,102987,,0,0.0,,0.0,30,30,100.0,1401/10
21306,515473,,0,0.0,,0.0,17,30,56.67,1401/10
21309,529303,,0,0.0,,0.0,30,30,100.0,1401/10
21310,603238,1.4,0,0.0,,0.683,30,30,100.0,1401/10
21315,200718,0.7,0,0.0,,0.048,30,30,100.0,1401/10
21322,515616,1.55,0,0.0,,6.1,30,30,100.0,1401/10
21328,517628,2.3,0,0.0,,165.053,30,30,100.0,1401/10
21330,804839,,0,0.0,,0.0,30,30,100.0,1401/10
21335,514266,36.3,0,0.0,,1475.0,17,30,56.67,1401/10
21345,100515,3.45,0,0.0,,139.769,30,30,100.0,1401/10
21349,529028,31.75,0,0.0,,373.14,30,30,100.0,1401/10
21371,615327,,0,0.0,,0.0,30,30,100.0,1401/10
21393,518947,,0,0.0,,0.0,30,30,100.0,1401/10
21399,517020,,0,0.0,,0.0,30,30,100.0,1401/10
21406,200370,,0,0.0,,0.0,30,30,100.0,1401/10
21407,805272,,0,0.0,,0.0,30,30,100.0,1401/10
21430,524461,,0,0.0,,0.0,30,30,100.0,1401/10
21440,516589,,0,0.0,,0.014,22,30,73.33,1401/10
21444,913102,,0,0.0,,0.0,5,30,16.67,1401/10
21445,606232,,0,0.0,,0.0,30,30,100.0,1401/10
21446,514404,1.84,0,0.0,,7.3,30,30,100.0,1401/10
21460,804867,,0,0.0,,0.0,30,30,100.0,1401/10
21461,514588,,0,0.0,,0.0,30,30,100.0,1401/10
21466,604653,,0,0.0,,0.0,30,30,100.0,1401/10
21475,804548,1.5,0,0.0,,13.651,30,30,100.0,1401/10
21486,618411,,0,0.0,,0.536,30,30,100.0,1401/10
21489,529099,2.35,0,0.0,,7.04,30,30,100.0,1401/10
21493,529015,,0,0.0,,2.52,30,30,100.0,1401/10
21505,602414,,0,0.0,,0.0,30,30,100.0,1401/10
21510,514131,,0,0.0,,0.0,30,30,100.0,1401/10
21511,107118,,0,0.0,,0.0,30,30,100.0,1401/10
21512,515173,1.7,0,0.0,,0.0,19,30,63.33,1401/10
21525,209278,,0,0.0,,0.0,30,30,100.0,1401/10
21529,601125,,0,0.0,,0.0,30,30,100.0,1401/10
21530,602498,,0,0.0,,0.0,30,30,100.0,1401/10
21546,805657,,0,0.0,,0.0,30,30,100.0,1401/10
21549,515022,,0,0.0,,0.0,30,30,100.0,1401/10
21559,517205,10.9,0,0.0,,595.8,30,30,100.0,1401/10
21565,805333,2.1,0,0.0,,1.501,30,30,100.0,1401/10
21569,913163,5.9,0,0.0,,315.69,30,30,100.0,1401/10
21573,100649,,0,0.0,,0.0,30,30,100.0,1401/10
21575,806472,,0,0.0,,0.0,30,30,100.0,1401/10
21576,806393,,0,0.0,,0.0,30,30,100.0,1401/10
21587,516243,3.58,0,0.0,,515.36,25,30,83.33,1401/10
21617,515467,,0,0.0,,0.0,30,30,100.0,1401/10
21620,107079,,0,0.0,,0.0,30,30,100.0,1401/10
21627,530471,2.4,0,0.0,,0.0,19,30,63.33,1401/10
21628,516091,,0,0.0,,0.0,18,30,60.0,1401/10
21629,518949,,0,0.0,,0.0,7,30,23.33,1401/10
21634,604158,,0,0.0,,0.0,30,30,100.0,1401/10
21635,107088,,0,0.0,,0.0,30,30,100.0,1401/10
21657,609187,,0,0.0,,0.0,30,30,100.0,1401/10
21659,514243,,0,0.0,,0.0,30,30,100.0,1401/10
21661,603601,,0,0.0,,0.0,30,30,100.0,1401/10
21663,514793,8.0,0,0.0,,10.67,30,30,100.0,1401/10
21665,302686,,0,0.0,,0.0,30,30,100.0,1401/10
21675,618310,,0,0.0,,0.0,30,30,100.0,1401/10
21679,514912,,0,0.0,,0.0,30,30,100.0,1401/10
21680,519313,0.48,0,0.0,,7.42,30,30,100.0,1401/10
21697,122040,,0,0.0,,0.0,26,30,86.67,1401/10
21701,600061,,0,0.0,,0.0,30,30,100.0,1401/10
21710,516442,,0,0.0,,0.0,30,30,100.0,1401/10
21716,514563,2.3,0,0.0,,16.5,30,30,100.0,1401/10
21728,601415,,0,0.0,,0.0,30,30,100.0,1401/10
21739,622006,,0,0.0,,0.0,3,30,10.0,1401/10
21740,517446,,0,0.0,,0.0,30,30,100.0,1401/10
21748,518615,5.85,0,0.0,,41.133,30,30,100.0,1401/10
21757,209145,,0,0.0,,0.0,30,30,100.0,1401/10
21768,603268,,0,0.0,,0.0,30,30,100.0,1401/10
21775,518663,,0,0.0,,0.329,30,30,100.0,1401/10
21789,804310,4.51,0,0.0,,102.081,30,30,100.0,1401/10
21795,529278,,0,0.0,,0.0,30,30,100.0,1401/10
21799,806498,,0,0.0,,0.85,30,30,100.0,1401/10
21800,911898,3.35,0,0.0,,200.696,30,30,100.0,1401/10
21811,804939,2.33,0,0.0,,46.353,30,30,100.0,1401/10
21814,805917,,0,0.0,,1.35,30,30,100.0,1401/10
21817,606144,,0,0.0,,0.0,30,30,100.0,1401/10
21818,604652,,0,0.0,,0.003,30,30,100.0,1401/10
21845,517892,1.07,0,0.0,,19.637,24,30,80.0,1401/10
21848,604832,0.3,0,0.0,,0.0,30,30,100.0,1401/10
21874,103815,0.3,0,0.0,,0.0,19,30,63.33,1401/10
21875,529088,18.17,0,0.0,,237.1,30,30,100.0,1401/10
21878,516151,,0,0.0,,0.0,30,30,100.0,1401/10
21881,515672,3.3,0,0.0,,14.991,30,30,100.0,1401/10
21890,515807,5.25,0,0.0,,43.0,30,30,100.0,1401/10
21896,514699,,0,0.0,,0.0,30,30,100.0,1401/10
21897,516805,,0,0.0,,0.0,30,30,100.0,1401/10
21907,925011,,0,0.0,,0.0,30,30,100.0,1401/10
21911,618005,,0,0.0,,0.0,30,30,100.0,1401/10
21944,516876,2.07,0,0.0,,45.225,30,30,100.0,1401/10
21953,605149,,0,0.0,,8208.6,2,30,6.67,1401/10
21956,603388,,0,0.0,,0.0,3,30,10.0,1401/10
21961,603033,10.67,0,0.0,,56.859,30,30,100.0,1401/10
21968,514259,3.1,0,0.0,,68.611,30,30,100.0,1401/10
21970,911729,,0,0.0,,0.0,30,30,100.0,1401/10
21979,622273,1.7,0,0.0,,21.22,30,30,100.0,1401/10
21991,601194,,0,0.0,,0.0,30,30,100.0,1401/10
21996,518127,,0,0.0,,0.0,30,30,100.0,1401/10
21999,603278,,0,0.0,,0.0,30,30,100.0,1401/10
22002,100362,,0,0.0,,0.0,30,30,100.0,1401/10
22003,517809,11.05,0,0.0,,284.862,30,30,100.0,1401/10
22013,518452,7.0,0,0.0,,6.1,30,30,100.0,1401/10
22017,529202,,0,0.0,,0.0,30,30,100.0,1401/10
22023,604459,1.5,0,0.0,,0.0,19,30,63.33,1401/10
22030,514054,12.2,0,0.0,,253.3,30,30,100.0,1401/10
22038,608600,,0,0.0,,0.0,30,30,100.0,1401/10
22039,804911,,0,0.0,,0.0,30,30,100.0,1401/10
22041,529273,,0,0.0,,0.0,30,30,100.0,1401/10
22051,517164,,0,0.0,,0.0,30,30,100.0,1401/10
22054,515093,,0,0.0,,0.0,30,30,100.0,1401/10
22055,603203,,0,0.0,,0.0,30,30,100.0,1401/10
22083,525860,,0,0.0,,8.38,30,30,100.0,1401/10
22095,529193,,0,0.0,,0.0,30,30,100.0,1401/10
22106,517658,1.5,0,0.0,,0.0,19,30,63.33,1401/10
22107,300290,3.8,0,0.0,,15.48,30,30,100.0,1401/10
22119,518828,,0,0.0,,0.0,30,30,100.0,1401/10
22126,622061,,0,0.0,,0.0,30,30,100.0,1401/10
22135,518328,,0,0.0,,0.772,30,30,100.0,1401/10
22137,804120,,0,0.0,,0.0,30,30,100.0,1401/10
22138,804229,,0,0.0,,0.0,30,30,100.0,1401/10
22139,804176,,0,0.0,,0.0,30,30,100.0,1401/10
22153,615183,,0,0.0,,0.0,30,30,100.0,1401/10
22165,602980,1.8,0,0.0,,0.8,30,30,100.0,1401/10
22168,529434,,0,0.0,,0.0,11,30,36.67,1401/10
22169,608960,0.9,0,0.0,,2.231,30,30,100.0,1401/10
22175,925247,,0,0.0,,0.0,30,30,100.0,1401/10
22187,603182,,0,0.0,,0.0,16,30,53.33,1401/11
22191,603444,,0,0.0,,0.0,30,30,100.0,1401/11
22207,605164,,0,0.0,,0.6,30,30,100.0,1401/11
22210,203320,0.5,0,0.0,,0.05,30,30,100.0,1401/11
22211,609042,2.3,0,0.0,,1.26,30,30,100.0,1401/11
22213,518893,0.3,0,0.0,,0.429,30,30,100.0,1401/11
22220,603353,,0,0.0,,1.38,30,30,100.0,1401/11
22221,601581,,0,0.0,,0.0,30,30,100.0,1401/11
22222,541772,5.4,0,0.0,,69.626,30,30,100.0,1401/11
22223,623218,,0,0.0,,0.0,30,30,100.0,1401/11
22225,805641,,0,0.0,,0.0,30,30,100.0,1401/11
22227,805501,,0,0.0,,0.0,30,30,100.0,1401/11
22228,513657,,0,0.0,,0.0,30,30,100.0,1401/11
22234,515122,,0,0.0,,5.2,30,30,100.0,1401/11
22241,514505,33.6,0,0.0,,748.9,30,30,100.0,1401/11
22245,603161,3.8,0,0.0,,130.473,1,30,3.33,1401/11
22246,605058,,0,0.0,,0.0,30,30,100.0,1401/11
22251,514711,,0,0.0,,0.0,30,30,100.0,1401/11
22254,514422,,0,0.0,,0.0,30,30,100.0,1401/11
22258,100476,1.2,0,0.0,,5.602,30,30,100.0,1401/11
22272,615431,,0,0.0,,0.0,30,30,100.0,1401/11
22275,200934,,0,0.0,,0.0,30,30,100.0,1401/11
22278,529184,,0,0.0,,0.0,7,30,23.33,1401/11
22280,518716,,0,0.0,,0.0,30,30,100.0,1401/11
22282,519042,,0,0.0,,0.157,30,30,100.0,1401/11
22290,603017,,0,0.0,,0.0,30,30,100.0,1401/11
22293,222222,,0,0.0,,0.0,30,30,100.0,1401/11
22315,شهرک صنعتی,,0,0.0,,0.0,30,30,100.0,1401/11
22317,مخزن سلیمانی,,0,0.0,,0.0,30,30,100.0,1401/11
22332,مخزن کسرینه 2,,0,0.0,,0.0,28,30,93.33,1401/11
22334,چاه D,,0,0.0,,0.0,28,30,93.33,1401/11
22335,چاه G,,0,0.0,,0.0,28,30,93.33,1401/11
